Country Name,Country Code,Series Name,Series Code,2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Brunei Darussalam,BRN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,1.84384000301361,3.32213997840881,2.88964009284973,..,3.35321998596191,..,4.42539978027344,..,..,..,..,..,..
Brunei Darussalam,BRN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,15.7385101318359,16.5658493041992,15.3331563578444,17.4270912772504,22.0733483384086,23.4649239797279,30.0799102783203,28.6641292572021,28.6644096374512,31.2433910195239,27.9285989469629,27.7715019255456,29.1961193084717,27.4258937503291,31.1925368707703
Brunei Darussalam,BRN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,6.862,..,..,9.316,8.7,6.6,7.409,4.905,5.191
Brunei Darussalam,BRN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,100,100,100,99.9463087248322,99.9491094147583,99.9545661063153,99.9556147359077,99.9523809523809,99.9765807962529,99.951888381044,99.9534125320289,99.9594484995945,99.947689625109,99.9122653097035,99.875044626919
Brunei Darussalam,BRN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0,0.0213607594936709,0.043489932885906,0.0424936386768448,0.038391640163562,0.0359520639147803,0.0311904761904762,0.0255269320843091,0.0377676208804426,0.037037037037037,0.0218978102189781,0.0193548387096774,0.0196525706264257,..
Brunei Darussalam,BRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.08498023715415,1.03571774271613,0.356869132017561,0.13791156316954,0.111766261400307,0.389205053123632,-0.207108731719822,-0.488347420743522,-0.278693265753083,-1.2605056462896,1.02505179290212,-0.390522069165529,1.94031996607184,1.73341388450593,3.68225030604216
Brunei Darussalam,BRN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Brunei Darussalam,BRN,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,8.9078,8.0209,7.3795,7.8612,7.6224,7.7892,8.1068,7.3653,7.8994,7.8716,8.0303,7.6035,10.1279,9.9862,9.5371
Brunei Darussalam,BRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.814,74.814,74.82,74.835,74.843,74.854,74.862,74.88,74.905,74.943,74.992,75.049,75.114,74.869,72.917
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.90071101715114,-1.90025367202547,2.74136439456163,3.74440625524871,0.913135189664487,-2.12478292664558,-2.50788727590711,-0.392383749502031,-2.47791771833224,1.32872661057823,0.0523710418528935,3.86884436177075,1.1335733495246,-1.59076260099606,-1.62833154515108
Brunei Darussalam,BRN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.7414765305361,99.7640332608049,99.7865899910736,99.8091467213424,99.8317034516111,99.8542601818798,99.8768169121486,99.8993736424173,99.9000219255643,99.9000444673207,99.9000669989146,99.9000895203528,100,100,100
Brunei Darussalam,BRN,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,152.29461380089,86.5577472272033,60.2377631666334,74.736003187886,67.7757853490071,52.2879723716544,44.7964401939297,46.2509131965199,36.9329879790131,37.7764494919307,41.103805538952,38.7593810187953,34.5420734542073,27.77445706316,15.5343029820017
Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,377793,384952,392332,399389,405557,411202,416750,422212,427564,432772,437810,442680,447404,451721,455370
Cambodia,KHM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,1.38576996326447,1.24872994422913,1.20887994766235,1.23062002658844,1.57648003101349,1.44690001010895,..,..,..,1.60336995124817,2.13345387893978,2.2476462495972,1.96232691812756,1.95793279576416
Cambodia,KHM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,8.92994976043701,10.6747398376465,12.1998596191406,11.4902860215331,..,..,..,13.615484963166,..,12.5181529981862,13.2671737077763,12.9409846754696,13.8767573747135,13.5005634857238,14.6069513022825
Cambodia,KHM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0.825,0.579,0.771,0.577,1.279,0.438,0.692,0.393,0.716,0.141,..,0.499,0.172,0.396,..
Cambodia,KHM,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,97.1902834008097,94.6287519747235,94.488188976378,92.8369462770971,62.3561272850372,42.1713038734315,39.211356466877,54.8617113223855,52.8045423262216,58.6541244573083,40.7316215265565,50.8316699933466,51.3694863051369,41.8438326638581,35.190753617741
Cambodia,KHM,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.510796221322537,0.815165876777251,0.790354330708661,1.54382657869934,0.326337169939066,-0.409710856519367,-0.0990536277602524,4.33470181503889,-0.410013764624914,0.700144717800289,-1.06753429475906,0.306387225548902,2.41777582224178,4.97638875281669,..
Cambodia,KHM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,24.096851930605,-1.24171754189637,3.99639528107218,5.4784474961745,2.93431609293951,2.94162509547349,3.85568861424207,1.22393195511119,3.01913975139128,2.91263557371478,2.45908515380146,1.94257500833107,2.9402951426397,2.92073477592949,5.34370264895437
Cambodia,KHM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,11.7,11.8,15.8,22.8,28.5,38.9,44.7,53.3,60.7,86.1,75,80,82.9,77.1,88
Cambodia,KHM,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,4.0975,4.8779,5.1593,5.3651,5.6329,5.6951,7.0334,8.5196,10.5961,11.828,12.3125,15.7108,18.6332,18.4826,18.3849
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.147,66.747,67.311,67.869,68.371,68.755,69.117,69.398,69.635,69.842,69.993,70.127,70.059,69.301,70.528
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.47636606631011,4.07477850599065,5.07691843229247,7.28665813879552,7.65025657870362,7.8574997554252,8.00032074618566,7.20703472529512,7.90550116130704,8.07503915535979,8.77622376224463,7.93695013588524,-3.55572193406549,3.08984284148661,5.12990110773977
Cambodia,KHM,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,63.6884209485264,65.049262160306,66.3891055650022,67.7079968252659,69.0059822259685,70.2828703284751,71.539204338713,72.7747960661074,73.9897142664689,75.1838204777674,76.3583989017941,77.5132246974306,78.6484857238686,79.7640004029773,80.8599549237853
Cambodia,KHM,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,78.8159491234676,83.9420944730346,88.382076063763,95.3784360487009,93.712396970838,93.3291494079746,94.8303418267018,94.3642525417346,99.3799422618301,104.385590561064,107.286724404837,106.685075938245,106.436550771934,118.29714237898,109.807957826032
Cambodia,KHM,"Population, total",SP.POP.TOTL,14053479,14276810,14500726,14722584,14945085,15170208,15396772,15623251,15852803,16073372,16274522,16481304,16725474,16974305,17201724
Indonesia,IDN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.90190005302429,3.52513003349304,2.81227993965149,3.18944001197815,3.40748000144958,3.35904002189636,3.28800988197327,3.58360004425049,1.21023452496964,1.05324382490056,0.994436460846179,0.964399077622927,1.01593221347809,1.03221750658374,0.863943349575907
Indonesia,IDN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,20.5209503173828,22.6933307647705,23.4159086398462,25.027444191823,29.0425391195214,29.894529174265,29.9904910473273,32.4590200433758,34.8307173410877,35.967012362631,36.1494878042588,37.3230862728703,38.1650601406923,40.6293239880732,42.3260385456152
Indonesia,IDN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.208,6.106,5.614,5.153,4.468,4.336,4.049,4.514,4.301,3.783,4.387,3.59,4.255,3.827,3.462
Indonesia,IDN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,86.6841675260839,86.7669383953972,84.7970625617851,88.4564757954134,89.1500241196334,88.1430557355945,88.9995459743055,89.8887158523133,88.1172298070323,88.2520227509413,83.9937721728772,84.7842884739214,83.4035914628074,83.6556295079228,82.762621140552
Indonesia,IDN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,9.94526740152418,9.86205620829985,9.73872051970061,9.49559225327369,8.87338639652677,8.34814520130343,8.13462282235824,8.08662643566284,8.02110060254748,8.98691311092176,8.5965183727374,8.09560604666851,8.4805233601994,8.65237684146036,..
Indonesia,IDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.2266663272483,4.38641311792074,5.13420639015885,5.35604849112582,4.2795142691943,6.41249457900391,6.39492882396559,6.36312061196646,3.52580452815451,3.80879857691949,3.19834755924996,3.03058460941661,1.91983527270793,1.56007882983334,4.20946463714784
Indonesia,IDN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,88.2,88.4,89.4,90.2,92.6,93,94,94.9,95.1,96,96.8,97.5,93.5,98.2,98.2
Indonesia,IDN,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,397.2554,411.3491,443.682,499.9362,504.2572,474.9651,505.0762,512.3973,507.0965,535.7474,596.4692,637.5692,596.2839,622.6868,722.6996
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.085,68.267,68.364,68.629,68.862,69.064,69.292,69.52,69.733,69.953,70.08,70.349,68.817,67.452,70.925
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.01370360009123,4.62887118256153,6.22385418062366,6.16978420771008,6.03005065305615,5.5572636889101,5.006668425755,4.87632230022123,5.03306918280177,5.06978590134916,5.17429153955024,5.01928768046282,-2.06551182934165,3.70288562827751,5.30719722664799
Indonesia,IDN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,83.4896329573105,84.3913253324257,85.1661850718562,85.6378136701144,86.0745858271754,86.4972383225177,86.9065589204206,87.3023728948535,87.6849895715078,88.0541295680055,88.410420237217,88.7538936468124,89.0851606060889,89.4041137814594,89.7113532580834
Indonesia,IDN,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,44.2163713101788,53.7582965605433,58.1180159274037,87.7509427141486,97.2251220600448,95.2689590685223,102.055504674966,95.5736021536366,99.4435157847245,113.79312307908,136.680351054723,148.448355489518,139.779370375826,140.995025088045,170.518078265022
Indonesia,IDN,"Population, total",SP.POP.TOTL,240157903,243220028,246305322,249470032,252698525,255852467,258877399,261799249,264627418,267346658,269951846,272489381,274814866,276758053,278830529
Lao PDR,LAO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.27854990959167,1.65485000610352,1.70978999137878,1.70801997184753,1.82147002220154,3.23380994796753,2.93780994415283,2.73689787884215,2.77442976110388,2.49797261414021,2.33501229018316,2.12201393748998,1.91597273223857,1.85949176876536,1.46083440434069
Lao PDR,LAO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,13.0783004760742,16.2123508453369,16.6638298034668,17.4954696423161,17.330766926856,18.9224448772621,18.4954952643985,18.1574846273063,17.0880719461771,15.4112577339384,14.4969749098337,13.7404020217342,12.561911777868,12.4396649191011,13.677811550152
Lao PDR,LAO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,0.708,..,..,..,..,2.006,..,3.268,..,..,..,..,1.209
Lao PDR,LAO,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,0,0,0,0,0,0,0,13.8571954361428,31.0155428304312,35.1825616588319,34.9298148740155,36.5202356557377,28.410228182546,26.4521874652121,23.8658854421822
Lao PDR,LAO,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.36319612590799,0.686571598336304,0.102023908154811,0.179813401187447,-2.20479436317684,0.116634429400387,3.19332242225859,12.0690712795976,-0.367067897627673,-1.84870242771589,-3.15844691795751,23.2482069672131,-5.24774819855885,-9.99621507291551,..
Lao PDR,LAO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.62880887577516,0.141187674980385,5.98254521550082,7.5689885610998,4.2551267783209,6.37142717782947,4.12924306873771,1.27735427102992,1.59691227583204,0.825478607568026,2.04039266890201,3.32255881256925,5.10407262959919,3.75562036658877,22.9562225132056
Lao PDR,LAO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,52.6,55,58.6,57.8,66.8,70.6,75,85.7,84.1,90.5,89.3,97.6,99,100,100
Lao PDR,LAO,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2.1095,2.6407,2.9614,3.1262,3.3357,3.9444,4.3873,8.9275,15.871,19.2442,19.8623,19.3701,19.4378,23.8166,24.0315
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.248,63.023,63.69,64.505,65.126,65.723,66.35,66.688,67.014,67.345,67.594,67.911,68.339,67.807,68.715
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.82490276337012,7.50177491225853,8.52690551739717,8.03865268023725,8.02609843461283,8.02630022699017,7.61196343979319,7.27006584373785,7.02283625501138,6.8925308726989,6.24796000755872,5.4577350924848,0.503031829018681,2.52835100486102,2.70742652643155
Lao PDR,LAO,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,64.6620895988517,66.4995750629687,68.3192708714706,70.1211055659738,71.9052632997901,73.6706450859176,75.4180039823174,77.1470405122433,78.8579483150043,80.5500537342279,82.2233994378671,83.8782119453961,85.8856322944911,87.5242448127318,89.1450177580789
Lao PDR,LAO,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,51.4601991433498,57.7126328085888,62.5447330848677,63.152917616955,74.5452522667853,74.0075281378057,81.3520980512136,86.8313215034025,96.2044093378577,97.563553429382,98.1086944428993,102.299234206671,107.149876694295,109.189519942148,116.109473215776
Lao PDR,LAO,"Population, total",SP.POP.TOTL,6148969,6241642,6334194,6426590,6518978,6611385,6703172,6801645,6908802,7018147,7128045,7237636,7346533,7453194,7559007
Malaysia,MYS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.95851993560791,5.97418022155762,4.96645021438599,5.76293992996216,5.73902988433838,5.48120021820068,5.21263980865479,4.89486980438232,4.75192022323608,4.6753101348877,4.47865009307861,4.15776014328003,3.91176009178162,4.26109393398867,3.49933781956284
Malaysia,MYS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,32.9037017822266,35.0602111816406,36.6774305573553,35.5661790570975,36.825516807355,38.0700970900265,38.3919142029325,44.289909239243,45.4034659569972,42.293211695146,43.3100279300797,40.8082966813944,39.7445667367633,38.1899993008367,36.9853099297291
Malaysia,MYS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.34,3.62,3.32,3.05,3.04,3.14,2.88,3.1,3.44,3.41,3.3,3.33,4.54,4.64,3.93
Malaysia,MYS,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,92.3712436478155,92.9906985164177,94.0041350792557,93.2767649265565,92.6105625051161,91.4158498857952,90.2921970041161,90.0428315447999,86.53836333461,83.1339436602594,83.4327369118622,83.9341082011516,82.4472239450532,80.9125610494674,81.568943608581
Malaysia,MYS,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1.2903242298136,0.867253433100868,0.99778019970189,0.827951084055908,1.33300838660227,1.82966866163587,0.779696071716768,1.86513059291381,0.892493297587131,0.888973994237152,1.27179108241407,1.51029138842632,1.89676222635702,-0.280085788739672,..
Malaysia,MYS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.44078221100769,0.583308405623702,1.62285235577035,3.1744709215131,1.66357102479206,2.10501231233612,3.14299050879095,2.10438980238359,2.09056659525742,3.87120115774237,0.884709160571235,0.662891865764326,-1.1387021539305,2.47710241465447,3.37869862549928
Malaysia,MYS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,98,97.9,99,98.8,99.5,98.7,99,99.5,99.6,99.9,100,100,100,100,100
Malaysia,MYS,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,216.128,197.9123,215.5014,218.2727,219.7969,237.1554,251.3897,252.8595,247.4841,237.8324,254.2848,255.1651,253.08,257.9155,276.9845
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.151,75.269,75.376,75.488,75.552,75.464,75.345,75.288,75.371,75.542,75.734,75.9,76.057,73.917,75.444
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.83176988913097,-1.51352871598714,7.42484738326097,5.29391283414003,5.47345419253853,4.69372252557893,6.00672194558203,5.09153242155011,4.44978139761541,5.81272240983328,4.84308697634881,4.41318742129586,-5.45684658426701,3.31534954399166,9.03173723044451
Malaysia,MYS,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,96.894523797627,96.981531661434,97.0660732321152,97.1420179422796,97.2149965525313,97.2860389333655,97.3553157635016,97.4227111540385,97.4883578339003,97.5518244346184,97.6132438171196,97.6726796234952,97.7301935332944,97.7858740262041,97.8397514976645
Malaysia,MYS,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,58.5533129272054,61.2465766035304,45.2578766886838,40.5963038825343,42.4725552921682,41.1618835009551,42.9316931716186,47.6369933948586,52.3480472256104,53.0402062092932,53.4567673931555,53.0965915629099,48.1248993118685,46.8654346275114,49.3803364709673
Malaysia,MYS,"Population, total",SP.POP.TOTL,27570059,28124778,28655776,29162039,29662831,30174265,30696137,31232798,31789685,32355644,32910967,33440596,33889558,34282399,34695493
Myanmar,MMR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,0.787440001964569,..,..,..,..,..,2.16652989387512,1.99249005317688,1.99976003170013,..,..,..
Myanmar,MMR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,14.3246002197266,13.7377004623413,..,..,..,..,..,20.3723297119141,..,..,..,..
Myanmar,MMR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,3.868,0.766,..,1.356,0.767,0.407,1.476,..,..
Myanmar,MMR,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,38.5231048021746,24.5261344055141,28.2434782608696,27.8822175330904,29.171986138975,27.9555845852384,37.6297761141324,41.1094415226647,45.4357310661148,47.3248254274019,42.4290738569754,44.464905819215,52.0572354211663,51.2989648873554,55.856200401568
